rating,reviews,company,province,parsed_date,processed_reviews
1,"Parah banget kurirnya
Udah 2 kali salah kirim terus
Di hubungi ga bisa …",JNT,Jawa Barat,2021-01-20,parah banget kurir kali salah kirim hubung tidak
1,"Baru kali ini ngerasain jnt paket ga gerak di sortir center lebih dari 24 jam
Lu pada kerja apa maen slot nyong",JNT,Jawa Barat,2021-01-20,kali rasa paket tidak pindah pindah pusat sortir jam laku main slot
1,Karyawan tidak kompeten. Paket saya tdk di antar kan sesuai alamat malah suruh ambil sendiri di gudang.,JNT,Jawa Barat,2021-01-20,karyawan tidak kompeten paket tdk sesuai alamat suruh ambil gudang
5,"Tempatnya bagus, banyak sekali barang yg tercecer di tempat jadi harus lebih hati2 lagi tolong langsung di simpen atau di taruh di dalam agar tidak tertukar. Untuk pelayanan di tempat memuaskan mungkin butuh tambahan kariyawan agar bisa …",JNT,Jawa Barat,2021-01-20,tempat bagus barang yg cecer hati tolong langsung simpen taruh tidak tukar layan muas butuh tambah kariyawan
1,"Haduhhh parah sih ni jasa pengiriman, paket saya dibikin muter² tapi tidak dikirim² buang² waktu saya aja, buat kalian kalo mau kirim pake jasa pengiriman ini coba deh dipikir² dlu",JNT,Jawa Barat,2021-01-20,haduh parah sih ni jasa kirim paket bikin muter tidak kirim buang waktu kirim pake jasa kirim coba deh pikir dlu
1,"Lama bgt paket tinggal di anter, masih aja di endepin di gudang. Ampun dah",JNT,Jawa Barat,2021-01-20,lama bgt paket tinggal anter endepin gudang ampun dah
1,Gimana sih paket nya saya blm sampe sllu begini kalo ake jnt itu kanapa ya???,JNT,Jawa Barat,2021-01-20,gimana sih paket nya blm sampe sllu ake jnt kanapa ya
5,"Pelayanan oke, hampir tertipu dengan pihak ketiga tapi CS JNT nya disini sangat kooperatif bantu terkait pelacakan barang, terimakasih🙏🏼 …",JNT,Jawa Barat,2021-01-20,layan oke tipu tiga cs jnt nya kooperatif bantu kait lacak barang terimakasih
5,"Alhamdulillah.. kirim kemarin dari bekasi ke Jakarta sampai hari ini. Pengiriman reguler yang saya pilih tapi cepat sampai, mantap.",JNT,Jawa Barat,2021-01-20,alhamdulillah kirim kemarin bekas jakarta kirim reguler pilih cepat mantap
1,Paket gua dari tgl 15.11.14 nyangkut disini!!! Udah tgl 23 sekarang ga gerak²,JNT,Jawa Barat,2021-01-20,paket gua tgl nyangkut tgl tidak gerak
1,"Pelayanan kaya tai,tuh para kurir klo cape istrahat makasiin kerja, kerja kagak bener tiap pesan dikirim j&t pasti ada ajj problem nya👎 …",JNT,Jawa Barat,2021-01-20,layan kaya kurir capek capek istirahat kerja tidak fungsi pesan kirim
1,"Plsss bgt yaa buat kaka2 karyawan terhormat yg kerja di jnt jgn males buat pickup paket, ini kan juga tugas kalian, jalanin dong, ga semua org ada kendaraan buat ke tempat kalian, hdhhh, mana gada konfirm ke Wa samsek dahal di situ sudah tercantum jelas no saya, lebih aware yaa buat perbaikan kinerja sm sistem kalian.",JNT,Jawa Barat,2021-01-20,pls bgt yaa kaka karyawan hormat yg kerja jnt jgn males pickup paket tugas jalanin  tidak org kendara hdh gada konfirm wa samsek dahal situ cantum no aware yaa baik kerja sm sistem
1,stuck di bekasi drop point selama 3 hari najis jelek bgt servicenya bnr2 deh najisss,JNT,Jawa Barat,2021-01-20,stuck bekas drop point najis jelek bgt servicenya bnr deh najis
1,"Paket sayaa dr tnggal 28 udh di bekasi tp gk smpe"" rumahhhhh inii pakettttt !!!!!!!!!!
Keterangan nyaa di situ"" ajaaa gk gerakkkkk",JNT,Jawa Barat,2021-01-20,paket sayaa dr tnggal udh bekas tp gk smpe rumah ini paket terang nyaa situ gk gerak
1,"Pengiriman parah banget udah 2x keterangannya ""Paket salah dikirimkan/salah penyortiran"" sama 3 hari bolak balik di Sorting Center Bekasi",JNT,Jawa Barat,2021-01-20,kirim parah banget x terang paket salah kirim salah sortir bolak sorting center bekas
1,"Tak bisa cerita banyak
Yg pasti SAYA SANGAT-SANGAT KECEWA dengan j&t ini...
Biar bintang yg kasi penjelasan 😡 …",JNT,Jawa Barat,2021-01-20,cerita yg kecewa j t biar bintang yg kasi jelas
2,"Tanggal 7/5/24 saya kirim dokumen via ekspres dengan harapan besoknya sudah di tangan penerima (bekasi-jkt). Tanggal 8/5/24 kok ditracking masih di bekasi dah, hadeuh gaada bedanya paket biasa sama ekspress inimah",JNT,Jawa Barat,2021-01-20,tanggal kirim dokumen via ekspres harap besok tangan terima bekas jkt tanggal ditracking bekas dah hadeuh gaada beda paket ekspress inimah
1,"Kurir jatiasih atas nama irfan faturah, agak laen yang cod gk di anterin tiba² inisiatif di retur, giliran paket yg udh di bayar di anterin.
Tolong dong buat j&t kalo nerima karyawan yg di utamakan moral & etika nya . …",JNT,Jawa Barat,2021-01-20,kurir jatiasih nama irfan faturah cod tidak antar inisiatif kembali gilir paket bayar antar mohon tidak j t terima pegawai utama akhlak etika
1,Lama sekali paket nginapnya ...... Kapok lake J&T,JNT,Jawa Barat,2021-01-20,lama paket nginapnya kapok lake j t
1,"paket statusnya sering bermasalah mulu, pdhl tdinya 'paket sedang diantar ke alamat tujuan' tau2 jd bermasalah balik ke gudang sortir aneh bgt deh. udh gitu kalo udh bgitu bisa2 3 harian baru diantar, itu juga kudu ditanya2in dulu ke kurirnya. expedisi lain mlah aman2 aja.",JNT,Jawa Barat,2021-01-20,paket status masalah mulu pdhl tdinya paket antar alamat tuju  jd masalah gudang sortir aneh bgt deh udh gitu udh bgitu hari antar kudu in kurir expedisi mlah aman
1,Tolol bermasalah Mulu ini penyortirannya paket ga nyampe2,JNT,Jawa Barat,2021-01-20,tolol masalah mulu sortir paket tidak nyampe
1,"Pengiriman lambat , kalau ekspedisi sudah kewalahan jangan maruk di ambil semua tu paket , bukanya cepet malah lambat , bikin kecewa pelanggan , yg ga tau pada nyalahin penjualnya , padahal ekspedisi nya yg lambat",JNT,Jawa Barat,2021-01-20,kirim lambat ekspedisi kewalahan jangan maruk ambil tu paket buka cepet lambat bikin kecewa langgan yg tidak nyalahin jual ekspedisi nya yg lambat
1,"Dateng jam 7 kurang 5 menit.
Kasir yang cewe bilang udah gamau input kiriman lagi karna masih banyak kerjaan lain. …",JNT,Jawa Barat,2021-01-20,jam menit kasir belum masuk kirim kerja selesai
1,Kalo bisa saya kasih 0 saya kasih 0 :) udah lama CS juga di tanya ga bisa jawab cuma bisa bilang sabar aja... Mana kalo hilang ga di ganti... Apa bedannya express sama standard! Masa sortir aja 4 hari!,JNT,Jawa Barat,2021-01-20,kasih kasih lama cs tidak bilang sabar hilang tidak ganti bedan express standard sortir
1,"Kalau bisa ngasih nilai minus mau ngasih nilai minus 5, cabang J n T terburuk. Kmrn saya datang jam 19.30 katanya close jam 19.00. Hari ini saya dateng jam 18.45,katanya udah close dong. Pas di tanya bukannya tutup jam 19.00, mereka cm …",JNT,Jawa Barat,2021-01-20,ngasih nilai minus ngasih nilai minus cabang j n t buruk kmrn jam close jam dateng jam close  pas tutup jam cm
1,3 kali paket saya hilang disini untuk dari pihak platform nya ganti rugi,JNT,Jawa Barat,2021-01-20,kali paket hilang platform nya ganti rugi
1,"Jnt Bekasi tolong pelayanan kurinnya di perhatikan, khususnya jnt tambelang. Barang belum di kirim ke customer sudah di cancel saja.",JNT,Jawa Barat,2021-01-20,jnt bekas tolong layan kurinnya perhati jnt tambelang barang belum kirim customer cancel
1,"Gw pesen barang tanggal 4 Juni 2019, Tanggal 11 malam baru di pick up. Dari Jakarta Ke Bekasi
Pesanan tanggal 8 Juni juga gitu tanggal 10 baru di Pick up. Padahal sama-sama Bekasi Kota",JNT,Jawa Barat,2021-01-20,gw sen barang tanggal juni tanggal malam pick up jakarta bekas pesan tanggal juni gitu tanggal pick up bekas kota
2,"Kecewa bngt sama pelayanannya, paket saya entah hilang apa gmana tapi ga ada konfirmasi dari pihak JNT nya. Komplainan saya di abaikan bgtu saja",JNT,Jawa Barat,2021-01-20,kecewa bngt layan paket hilang gmana tidak konfirmasi jnt nya komplain abai bgtu
1,"Paket saya sudah hampir 6 hari masih di jnt di puter2 terus itu paket , ditanyakan solusi di samperin ke kantor jnt nya malah gak ada solusi,  sebenarnya admin nya pada bisa kerja gak , sedangkan saya menggunakan jasa kirim lain paling …",JNT,Jawa Barat,2021-01-20,paket jnt puter paket solusi samperin kantor jnt nya tidak solusi admin nya kerja tidak jasa kirim
1,Tidak amanah. Paket saya disobek. Tolong tingkatkan pelayanannya. Saya sangat kecewa,JNT,Jawa Barat,2021-01-20,tidak amanah paket sobek tolong tingkat layan kecewa
1,"Aduh lama banget nih jnt paket gua GK sampe sampe dari hari kamis transit Mulu kapan dianternyh,giliran ditelpon gak bisa sungguh membagongkan nih jnt😇kerjanyh lelet bngt kaya bekicot …",JNT,Jawa Barat,2021-01-20,aduh lama banget nih jnt paket gua gk sampe sampe kamis transit mulu dianternyh gilir telpon tidak sungguh bagong nih jnt kerjanyh lelet bngt kaya bekicot
1,"Banyak oknum yg merusak nama baik J&T dengan menghilangkan paket. Hati2 kirim paket via J&T. Msh banyak jasa kurir lain yg jauh lebih baik layanannya bahkan Wahana aja msh lebih baik drpd J&T. Paket hilang, ngga mau ngaku tp paket diputer2 …",JNT,Jawa Barat,2021-01-20,oknum yg rusak nama j t hilang paket hati kirim paket via j t msh jasa kurir yg layan wahana msh drpd j t paket hilang tidak ngaku tp paket puter
1,"Ini gmn sich sama kurir nya blm sampe ke rmh ko dibatalkan.....pdhal kga dibatalkan
Tolong tuh di proses nama kurirnya kga benar bernama ......alfinsyah manda put
Kga benar kerjanya klo mau cepet2 pulang jgn kerja.....",JNT,Jawa Barat,2021-01-20,gmn sich kurir nya blm sampe rmh ko batal pdhal kga batal tolong tuh proses nama kurir kga nama alfinsyah manda put kga kerja klo cepet pulang jgn kerja
1,"Paket saya di kemanain coba, resi nya invalid lagi:(",JNT,Jawa Barat,2021-01-20,paket kemanain coba resi nya invalid
1,"Tolong di tingkatkan lagi kinerjanya, ini 2kali gagal dikirim Mulu, pdhl ekspedisi lain selalu tepat waktu, pdhl first time pke jnt eh malah di kecewakan selalu gagal kirim.",JNT,Jawa Barat,2021-01-20,tolong tingkat kerja kali gagal kirim mulu pdhl ekspedisi tepat waktu pdhl first time pke jnt eh kecewa gagal kirim
1,"Paket saya kirim dong ini gimana sihh saya nungguin udh lama kapan sih dikirim, lamaa ajaa ga jalan'",JNT,Jawa Barat,2021-01-20,paket kirim  gimana sihh nungguin udh lama sih kirim lamaa ajaa tidak jalan 
1,"Tolong j&t minimal klo nyari alamat pengirim anda pusing cht wa si penerima.. ini ditelpon malah gak aktif dan di cht wa ,wa nya malah ceklis 1. Ud seminggu yaaa saya nunggu . Soalnya ini barang utk customer saya.. tolong dong kerjasama nya Jan bikin org nunggu",JNT,Jawa Barat,2021-01-20,tolong j t minimal klo nyari alamat kirim pusing cht wa si terima telpon tidak aktif cht wa wa nya ceklis ud minggu ya nunggu barang utk customer tolong  kerjasama nya jan bikin org nunggu
1,"pelayanan tolol, nyari alamat kalo gak bisa minimal wa atau telfon. minta resi katanya resi rusak udah dikasih, tp masih 2 kali gagal pick up. gak pernah briefing? mending tutup aja agen lo. …",JNT,Jawa Barat,2021-01-20,layan tolol nyari alamat tidak minimal wa telfon resi resi rusak kasih tp kali gagal pick up tidak briefing mending tutup agen lo
1,J&T tolol.. Pengiriman dari hari jumat. Sampai hari ini Selasa belum sampai juga. Sudah itu barang kita berantakan. Padahal isinya buah kelapa sawit. Terbukti kalau pegawainya suka ringan tangan di kira barang berharga kali. Rugi nyesel …,JNT,Jawa Barat,2021-01-20,j t tolol kirim jumat selasa belum barang beranta isi buah kelapa sawit bukti pegawai suka ringan tangan barang harga kali rugi nyesel
1,"Paket dr tgl 16 januari smpe tgl 22 masih ketahan di transit bekasi, PARAHH
J&T ga dimana mana pelayanan sangat tdk memuaskan . Kecewaaaaaa padahal dulu pelayanan bagus",JNT,Jawa Barat,2021-01-20,paket dr tgl januari smpe tgl tahan transit bekas parahh j t tidak di mana layan tdk muas kecewa layan bagus
1,"TUTUP AJA DEH MENDING, GAK BISA KERJA LU SEMUA ‼️",JNT,Jawa Barat,2021-01-20,mati
1,"Jam buka tidak sesuai dengan info yang di google maps. Tidak menerima pengiriman pkl 20.00. padahal keterangan tutup jam 21.00
Di depan pintu idak disediakan tanda kalau tutup.
@management tolong diupdate informasi jam buka/tutupnya.",JNT,Jawa Barat,2021-01-20,jam buka tidak sesuai info google maps tidak terima kirim pkl terang tutup jam pintu idak sedia tanda tutup tolong diupdate informasi jam buka tutup
1,"Paket dikirim dari tgl 24 dari jkt ke bekasi sampai skg tgl 29 masih di gudang transit, history pelacakan paket, paket sampe kebawa ke gresik dan surabaya..aduh nyesel bgt pilih jnt, gak lagi2",JNT,Jawa Barat,2021-01-20,paket kirim tgl jkt bekas skg tgl gudang transit history lacak paket paket sampe bawa gresik surabaya aduh nyesel bgt pilih jnt tidak
1,"Kurir atas nama arya_dw agak laen y , lemes bgt bacotnya ,, gak tanggung jwb sama kerjaan nya ,",JNT,Jawa Barat,2021-01-20,kurir nama arya dw telat lambat tidak peduli kerja
1,Kurir atas nama ridwan rahmadansyah ini gimana .. paket blm sampe udah diselesaiin.. cust servicenya jg gimana gaada kejelasan,JNT,Jawa Barat,2021-01-20,kurir nama ridwan rahmadansyah gimana paket blm sampe diselesaiin cust servicenya jg gimana gaada jelas
1,"Saran ja sih klo order barang di ecomers shopee mending make SPX pernah hilang proses balik uang hitungan jam,baru ini lagi order make JNT karna sellernya ngak cantumin SPX,kmrn kecewa sm JNE ,tangerang Bekasi moso 5 hari padahal ngak ada …",JNT,Jawa Barat,2021-01-20,saran ja sih klo order barang ecomers shopee mending make spx hilang proses uang hitung jam order make jnt karna sellernya ngak cantumin spx kmrn kecewa sm jne tangerang bekas moso ngak
1,"Parah banget layanan nya padahal cuma dari Bekasi ke Cikarang ,ketahan disini 2 hari udah belum gerak gerak . Gila parah lelet . Biasanya pakai j&t ga gini² amat . Estimasi kemarin nyampe ini malah hadeuhh",JNT,Jawa Barat,2021-01-20,parah banget layan nya bekas cikarang tahan belum gerak gerak gila parah lelet pakai j t tidak gin estimasi kemarin nyampe hadeuhh
1,Rabu tgl 6 siang harusnya udh sampe paket nya malah malemnya update status disimpan digudang sampai sekarang ini blom nyampe 💀😌 apalah_- …,JNT,Jawa Barat,2021-01-20,rabu tgl siang udh sampe paket nya malemnya update status simpan gudang blom nyampe apa
1,Cukup sekali ni aja pake kurir J&T. Udah 4hri msh blm dtng sangat kecewa ongkirnya mahal kualitas pelayananya 0,JNT,Jawa Barat,2021-01-20,kurir j t kali belum kecewa tarif mahal kualitas layan
1,"Paket sudah di gudang J5, tingal kirim ke karang stria paling 15 menit, lamanya minta ampun,, J&T lama"" ngak profesional, Expres tulisanya doang kenyataanya lama",JNT,Jawa Barat,2021-01-20,paket gudang j tingal kirim karang stria menit ampun j t lama ngak profesional expres tulisanya doang kenyataanya lama
1,"Besok kalo cari kurir karyawan, cari yg butuh duit , ga lama lama in paket orang datang",JNT,Jawa Barat,2021-01-20,besok cari kurir karyawan cari yg butuh duit tidak lama lama in paket orang
1,"HUB BEKASI TAI, PAKET URGENT BELUM DI BERANGKATIN, UDAH PESEN YG PALING CEPET TETEP AJA BELUM DIKIRIM UDAH 2HARI TOLOL TOLOL NI HUB BEKASI",JNT,Jawa Barat,2021-01-20,hub bekas tai paket urgent belum berangkatin sen yg cepet tetep belum kirim tolol tolol ni hub bekas
1,"Eh paket gw mana lama banget kaga Niat kerja lu? Mending bubarin aja dah dari kemarin masih penyortiran terus status nya ga berubah"" ppq emg",JNT,Jawa Barat,2021-01-20,eh paket gw lama banget kaga niat kerja lu mending bubarin dah kemarin sortir status nya tidak ubah ppq emg
1,"Paket ketahan hampir 3 hari, gatau alasannya apa. Dari 31 juli sampai 3 agustus masih blm ada perubahan. Gatau nih besok tgl 4 agustus bakal dikirim atau engga. Padahal paket isinya makanan, udah ikhlas aja kalo misalnya ada yg ga ke makan karena basi. Pelayanannya duhhh ampun",JNT,Jawa Barat,2021-01-20,paket tahan gatau alas juli agustus blm ubah gatau nih besok tgl agustus kirim engga paket isi makan ikhlas yg tidak makan basi layan duh ampun
1,"Wkwkwkwk baru kali ini nemu abang"" yng seenaknya aja. Iya emng gua pesen cod udh nitipin juga duitnya ke ibu warung, ibunya tutup lgi belanja ke pasar. Gua mau transfer aja ke abang nya eh alesan ntr gabisa diambil 39 ribu nya?!! Maksutnya? …",JNT,Jawa Barat,2021-01-20,wkwkwkwk kali nemu abang yng iya emng gua sen cod udh nitipin duit warung ibu tutup lgi belanja pasar gua transfer abang nya eh alesan ntr gabisa ambil ribu nya maksutnya
1,"kacau bener paket ketahan di drop point mulu kaga dianter anter, call center nya ga bisa dihubungi kacau dah pelayanan nya mending gua saranin cari jasa pengiriman lain jangan J&T bermasalah mulu, terakhir nih gua pake J&T thanks for",JNT,Jawa Barat,2021-01-20,kacau bener paket tahan drop point mulu kaga anter anter call center nya tidak hubung kacau dah layan nya mending gua saranin cari jasa kirim jangan j t masalah mulu nih gua pake j t thanks for
1,pengiriman ke alamat tujuan lama banget udah 3 hari paket nyatak di sini sini doanggg ga tau mau sampe kapan paket di anter,JNT,Jawa Barat,2021-01-20,kirim alamat tuju lama banget paket nyatak doang tidak sampe paket anter
1,"Paket retur gabisa ambil kecuali siang, katanya kalo ga siang lagi sibuk. Lu kira lu doang yg sibuk bang? Jnt parah buluk",JNT,Jawa Barat,2021-01-20,paket pulang tidak ambil kecuali siang tidak sibuk pikir sibuk jnt buruk
1,"Gila-gila masih sesama Bekasi aje lama bener nyampenya, tiap kali pake ekspedisi j&t selalu ada drama salah sortir, apa lagi ini gua pesen Frozen food seharian udh 3x update sudah sampai di sortir hub Bekasi, buat apa update klo disitu² …",JNT,Jawa Barat,2021-01-20,gila gila bekas aje lama bener nyampenya kali pake ekspedisi j t drama salah sortir gua sen frozen food hari udh x update sortir hub bekas update klo situ
5,"Dlu pernah ngindep dsini, bkin meringing",JNT,Jawa Barat,2021-01-20,dlu ngindep dsini bkin meringing
1,Pertama paket ilang dan g ada tanggung jawab.. Dan ini ke dua paket ketahan barang dagangan pula.. Mengecewakan banget jasanya komplain lewat online juga ga ada respon...,JNT,Jawa Barat,2021-01-20,paket ilang g tanggung paket tahan barang dagang kecewa banget jasa komplain online tidak respon
1,"Tolong dong j&t di perbaiki layananya. Masa sama² bekasi paket gua kaga di anter ke alamat udah 6hari dari tanggal 29juli sampe sekarang 4agustus.
Kalo kaya gini kasian online shopenya hang kena imbas dari paket yang lama sampenya!!",JNT,Jawa Barat,2021-01-20,tolong  j t baik layananya bekas paket gua kaga anter alamat tanggal juli sampe agustus kaya gin kasi online shopenya hang kena imbas paket lama sampenya
1,Pelayanannya bobrok jgn di pakai lagi ekspedisi ini,JNT,Jawa Barat,2021-01-20,layan bobrok jgn pakai ekspedisi
1,"Paket udah di kirim dari tgl 24 cek resi udah  sampe di gudang bekasi tgl 26 ampe sekarang belom di anter"" paket ketahan di bekasi gmna ini pelanggan dah pada tanya padahal barang mau di kemas. Kacau nich J & T bikin pelanggan pada kaboor dah.",JNT,Jawa Barat,2021-01-20,paket kirim tgl cek resi sampe gudang bekas tgl ampe belum anter paket tahan bekas gmna langgan dah barang kemas kacau nich j t bikin langgan kaboor dah
