Rating,Reviews,Date,Company,Province,Source
1,"3 kali menggunakan JNE mengecewakan. Kasus pertama barang hilang, kedua barang nyasar yang seharus nya tujuan pekanbaru malah sampai ke surabaya, ketiga update begitu lama. berhari-hari tracking resi tidak di perbaharui. Saya jera …",,JNE,Riau,JNE_Riau.csv
1,"REALLY POOR SERVICE
Kirim dua barang dalam satu resi, yang nyampai cuma 1 barang
Barang lain hilang ntah kemana. 15hari setelah hari pengiriman diinfokan barang …",,JNE,Riau,JNE_Riau.csv
2,"Sering banget belanja online baru kali ini ribet banget sampe nelfon2 berkali2 ke JNEnya,, awalnya ngirim ke rumah tmen yg kebetulan hpnya baru ilang, kurirnya g nemu alamatnya,, terus aq telfon n request dijemput tgal 26 karna aq diluar …",,JNE,Riau,JNE_Riau.csv
1,"Untuk kesekian kalinya selalu dan selalu barang tidak kunjung diantar.
Saat disamperin ke rawa indah bilangnya udah dibawa kurir, tapi gak ada kurir menghubungi hingga berhari hari. …",,JNE,Riau,JNE_Riau.csv
1,"Pengiriman barang lama, nomor kontak untuk JNE warehouse Pkenbaru juga tidak ada",,JNE,Riau,JNE_Riau.csv
5,Selalu senang berurusan dengan JNE selalu tepat waktu mudah dilacak dan jelas alamat warehouse nya jadi bisa ambil langsung kalau lagi butuh banget ngga usah nunggu dianterin kerumah,,JNE,Riau,JNE_Riau.csv
1,"Paket sudah 3 hari digudang kp.rawa tapi tidak diantar, sudah dikomplain juga gak respon. Pelayanan sangat jelek dan lambat. …",,JNE,Riau,JNE_Riau.csv
1,Tolong paket dengan nomor resi 8826412066277452 cepat diproses.. Ngpain aja di warehouse lama2.. Tanggal 26 udah deadline hari terakhir jadwal yang harusnya barang saya sudah sampai,,JNE,Riau,JNE_Riau.csv
1,"Pdahal paket udsh sampai,,, tp gak di antar2 juga,,, sumpah nysel gw pkai JNE, gmna mau ambil ksna, kalau syarat pngambilan pakai KTP, jelas2 paket yg di tungguin KTP,  bner2 pelayanan buruk sekali",,JNE,Riau,JNE_Riau.csv
1,kualitas pelayanan super lelet.. woi kurir aku ada di rumah.. di system jne anda bilang aku ngak ada dirumah.. jujur aja sama perusahaan anda bahwa anda lupa bawa paket saya.. takut di pecat ya? kasihan jne memperkerjakan orang seperti anda.. dan saatnya beralih ke ekpedisi yang lain..,,JNE,Riau,JNE_Riau.csv
1,"Paket Sudah sampai dipekanbaru tapi pengantaran ke alamat tujuan sangat lama  sudah 3 hari paket saya digudang pas saya jemput ke gudang sudah dibawa kurir, make jne bukannya praktis malah bikin ribet cukup sekali ini memakai jasa jne mending pindah ke jasa layanan kirim yang lain!!!",,JNE,Riau,JNE_Riau.csv
1,"Barang telah sampai pada tanggal 8 Oktober 2023, sampai tgl 10 belum juga di antar ke alamat",,JNE,Riau,JNE_Riau.csv
1,Pelayanan nya sangat parah kali.. Pegawainya lelet semua saya ambil paket dilbilang belum sampai terus padahal di website keterangan sudah sampai parah sih kapok saya pakai jasa jne lagi,,JNE,Riau,JNE_Riau.csv
1,"Ini kenapa proses pengiriman nya lama kali, udh 3hari paket saya stay di pku blm juga di antar² , pelayanan yang sangat buruk",,JNE,Riau,JNE_Riau.csv
1,"plis paket masa 3 harian stuck di warehouse pku, estimasi paling lama, masa 11 hari blm nyampe² cuma rute pulau jawa-sumatra doang",,JNE,Riau,JNE_Riau.csv
1,"Paket lama sekali sampai, status udah berhari2 sampai pku tapi tidak diantar2 ke alamat. Parah🤦‍♂️ …",,JNE,Riau,JNE_Riau.csv
1,Ngeselin . Ga ada konfirm kalo barang sampe .Akunuanudah balik kampung bukannya di telfon kalo udah d anter ke org rumah apa belum. Di telfon ga ngangkat. .Sibuk. Kurir adabsatu di telfon juga ga ngangkat. Aku naruh alamat loket. Keterangan …,,JNE,Riau,JNE_Riau.csv
1,Barang gw udah 5 hari gak gerak² astaga 😭😭😭 …,,JNE,Riau,JNE_Riau.csv
1,"Pelayanan pengiriman sangat buruk paket saya tidak diantar sampai alamat rumah saya, padahal alamat serta no.hp jelas dipaket saya tapi tidak ada diinfokan ke saya, dicek keweb site status sudah dipekanbaru 3hari yg lalu jadi mau gak mau …",,JNE,Riau,JNE_Riau.csv
3,"Tolong la paket sy cepat kirim masa iya dh dikirim mlh blk lg ke pekanbaru,,, kan aneh",,JNE,Riau,JNE_Riau.csv
1,Di cek paketan terkirim tapi sampai ke saya aja nggk biasa nya kalo barang sampai nelpon ini gak ada jadi bingung barang itu di mana kurir tolong kerja nya yg bener percuma di gaji ini nomer resi sya 010970208006420 tolong di cek di mana barang itu,,JNE,Riau,JNE_Riau.csv
1,"Kurir Ga bertanggung jawab. Bintang 1 dikasih ini juga ga pantas.
Kurir pengiriman ke rumbai Ga mau krerja,  nyari alamat yang udah lengkap aja ga mau.  Malah sms saya minta jemput ke gudang.  Kinerja nya diperbaiki lah Saya kan kostumer juga membayar",,JNE,Riau,JNE_Riau.csv
1,"Lama banget pengirimannya . Dari tgl 11 mei 2019 sampai sekarang belum dateng masih di situ aja . Kecewa sih . Tapi mudah"" an tetep dateng walaupun kapal tk jalan . Sebelum garansi shopee habis mudah"" an dateng",,JNE,Riau,JNE_Riau.csv
1,"Barang belum nyampe, tapi di aplikasi misroute
Alamat sudah jelas jalan khayangan gg.Koramil, bisa salah pengiriman, 24jam rumah gak pernah kosong, salah kerja sama shoope ni",,JNE,Riau,JNE_Riau.csv
1,Jne bobrok banget. Barang dari tgl 22 juni blum jg sampe. Udah telfon CS nya cuma di suruh tunggu. Apaan tunggu2! Saya butuh barang saya. Lebih bagus juga pake ekpedisi j&*. Gak prnah molor. Kecewa sama JNE.,,JNE,Riau,JNE_Riau.csv
3,"Saya belum menerima paket saya, sudah sehari. Statusnya masih di tempat ini. Apa sebenarnya yang terjadi?",,JNE,Riau,JNE_Riau.csv
1,"Layanan yang sangat buruk. Memberi Anda nomor untuk mengambil item. Namun saat Anda menelpon, tidak tersambung. Pergi ke tempat itu. Dikatakan tutup. Pengiriman barang dalam kota yang sama memakan waktu hampir sehari dari 1 gudang ke gudang lainnya.",,JNE,Riau,JNE_Riau.csv
2,"Urgh, seperti yang lain yang memberi bintang rendah. Alih-alih mengantarkan ke rumah kami, kurir malah tidak mau berusaha mencari rumahnya. Dan nada bicaranya saat mereka sedang menelepon? Dang aku bahkan menggunakan suaraku yang paling …",,JNE,Riau,JNE_Riau.csv
1,"Telat banget, barang sudah sampai di Pekanbaru, tapi butuh waktu lebih dari seminggu untuk sampai ke alamat, sampai saat ini paket belum terkirim.",,JNE,Riau,JNE_Riau.csv
1,"Kurir paling malas yang pernah saya alami. Si sprinter tidak mau bersusah payah mencari rumah saya dan tidak pernah menelepon saya, pada kenyataannya rumah saya terletak di pinggir jalan raya besar.
Sangat tidak direkomendasikan untuk kalian!",,JNE,Riau,JNE_Riau.csv
5,"Pelayanan bagus, staf aman dan ramah saat saya mengirim paket ke teman saya. Dan juga setiap paket yang saya kirim melalui JNE selalu sampai ke teman saya dengan selamat dan cepat. Menyarankan",,JNE,Riau,JNE_Riau.csv
4,Pengiriman twmpat yang buka sampai jam 9 malam.,,JNE,Riau,JNE_Riau.csv
5,"Telah ada dua kali, stafnya ramah. ✌️",,JNE,Riau,JNE_Riau.csv
4,Mereka mendapat staf layanan yang cepat. Mereka juga baik dan sopan. Tempat parkirnya cukup luas. Kerja bagus. Lanjutkan pekerjaannya.,,JNE,Riau,JNE_Riau.csv
5,Staf bekerja keras untuk menemukan paket yang salah tempat. Saya menghargainya,,JNE,Riau,JNE_Riau.csv
5,Stabil,,JNE,Riau,JNE_Riau.csv
1,Saya benar-benar harus menelepon beberapa kali untuk memeriksa nomor tagihan saluran napas saya dan mereka perlu 'mengkonfirmasi ke gudang' setiap saat. Cukup yakin tidak ada satupun dari mereka yang menindaklanjuti pertanyaan saya.,,JNE,Riau,JNE_Riau.csv
5,"Di sini saya mendapatkan kekayaan saya ..
Jaya selalu JNE..
Amiiinn",,JNE,Riau,JNE_Riau.csv
1,"Layanan pengiriman terburuk di Pekanbaru. Harus ambil sendiri karena kurangnya kurir, dan antriannya sangat panjang, hingga 2 jam. Tidak pernah lagi.",,JNE,Riau,JNE_Riau.csv
1,"semua informasi salah, nomor telepon, jam kerja, kecuali alamat, dan kurir paling malas yang pernah saya gunakan. JANGAN LAGI haha",,JNE,Riau,JNE_Riau.csv
5,"Pelayanannya cukup bagus, salah satu layanan kurir terbaik di kota.",,JNE,Riau,JNE_Riau.csv
3,"bangunan bagus, tempat parkir luas, bisa nunggu lama karena banyak antrian",,JNE,Riau,JNE_Riau.csv
3,Lumayan lah.,,JNE,Riau,JNE_Riau.csv
2,"Tentu Besok Sampai, suatu hari...",,JNE,Riau,JNE_Riau.csv
3,"Pelayanannya buruk, sepertinya mereka tidak tahu apa yang mereka lakukan",,JNE,Riau,JNE_Riau.csv
5,Layanan luar biasa,,JNE,Riau,JNE_Riau.csv
1,"Pemakaiannya gratis ya, hanya buang-buang uang saja",,JNE,Riau,JNE_Riau.csv
2,"Sistem buruk, sedikit kurang sikap dan keramahtamahan, kurang berbagi informasi.",,JNE,Riau,JNE_Riau.csv
5,Pelayanan bagus tapi agak terlalu jauh,,JNE,Riau,JNE_Riau.csv
4,Stafnya baik dan cepat tanggap dengan masalah pelanggan,,JNE,Riau,JNE_Riau.csv
4,Kurangnya ketersediaan ruang tunggu,,JNE,Riau,JNE_Riau.csv
4,Tepat waktu namun terkadang sulit dihubungi dan berkoordinasi dengan kurir,,JNE,Riau,JNE_Riau.csv
1,Maafkan aku,,JNE,Riau,JNE_Riau.csv
5,Selalu ramai...,,JNE,Riau,JNE_Riau.csv
1,kue kotoran,,JNE,Riau,JNE_Riau.csv
5,Besar..,,JNE,Riau,JNE_Riau.csv
4,Respon dan respons yang cukup,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
5,Tempat yang bagus untuk pengiriman parsel,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
3,Tidak buruk,,JNE,Riau,JNE_Riau.csv
5,Derek,,JNE,Riau,JNE_Riau.csv
1,Memperlambat!!,,JNE,Riau,JNE_Riau.csv
3,Terima kasih brooooo,,JNE,Riau,JNE_Riau.csv
5,Tempat parkir yang sangat bagus,,JNE,Riau,JNE_Riau.csv
1,Lama,,JNE,Riau,JNE_Riau.csv
3,Bagus..fast respon,,JNE,Riau,JNE_Riau.csv
1,Sangat buruk,,JNE,Riau,JNE_Riau.csv
1,Tempat yang buruk,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,#Bagus,,JNE,Riau,JNE_Riau.csv
5,Terus berlanjut...,,JNE,Riau,JNE_Riau.csv
5,Tujuan kurir yang baik,,JNE,Riau,JNE_Riau.csv
2,Sejauh ini bagus,,JNE,Riau,JNE_Riau.csv
3,Undang diri Anda sendiri,,JNE,Riau,JNE_Riau.csv
4,Sistem antrian yang bagus,,JNE,Riau,JNE_Riau.csv
5,Oke...,,JNE,Riau,JNE_Riau.csv
5,Pelayanan bagus,,JNE,Riau,JNE_Riau.csv
4,Pilihan yang bagus untuk kargo,,JNE,Riau,JNE_Riau.csv
5,Josss,,JNE,Riau,JNE_Riau.csv
5,Dll,,JNE,Riau,JNE_Riau.csv
2,Tempat yang sangat ramai,,JNE,Riau,JNE_Riau.csv
4,Kantorku dekat sini,,JNE,Riau,JNE_Riau.csv
5,Staf yang sangat profesional,,JNE,Riau,JNE_Riau.csv
4,hidangan utama,,JNE,Riau,JNE_Riau.csv
1,PARAHHHH,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
3,Sipp,,JNE,Riau,JNE_Riau.csv
3,Sayang,,JNE,Riau,JNE_Riau.csv
3,Sayang,,JNE,Riau,JNE_Riau.csv
5,gercep,,JNE,Riau,JNE_Riau.csv
4,Dll,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
1,dll.,,JNE,Riau,JNE_Riau.csv
3,Oke,,JNE,Riau,JNE_Riau.csv
5,Bagus sekali,,JNE,Riau,JNE_Riau.csv
4,Atas,,JNE,Riau,JNE_Riau.csv
4,Oke,,JNE,Riau,JNE_Riau.csv
5,Pelayanan bagus,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
3,Oke,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
2,Bagus,,JNE,Riau,JNE_Riau.csv
1,DLL ATAU atau atau,,JNE,Riau,JNE_Riau.csv
5,terbaik,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,Oke,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,👍🏻👍🏻 …,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
4,Bagus,,JNE,Riau,JNE_Riau.csv
5,Kurir yang bagus,,JNE,Riau,JNE_Riau.csv
3,Layanan yang lebih baik,,JNE,Riau,JNE_Riau.csv
5,Bagus,,JNE,Riau,JNE_Riau.csv
1,Buruk,,JNE,Riau,JNE_Riau.csv
1,Buruk,,JNE,Riau,JNE_Riau.csv
5,Pelayanan prima,,JNE,Riau,JNE_Riau.csv
5,Menyesap,,JNE,Riau,JNE_Riau.csv
5,"jakarta
aku akan",,JNE,Riau,JNE_Riau.csv
5,Kargo terbaik :),,JNE,Riau,JNE_Riau.csv
1,Layanan buruk,,JNE,Riau,JNE_Riau.csv
4,Ya,,JNE,Riau,JNE_Riau.csv
5,👍👍👍👍👍 …,,JNE,Riau,JNE_Riau.csv
3,Layanan biasa.,,JNE,Riau,JNE_Riau.csv
4,Yoi..M,,JNE,Riau,JNE_Riau.csv
4,Posisi profesional,,JNE,Riau,JNE_Riau.csv
1,L A M A,,JNE,Riau,JNE_Riau.csv
5,Layanan cepat,,JNE,Riau,JNE_Riau.csv
4,Satu gudang JNE,,JNE,Riau,JNE_Riau.csv
5,jne okkk,,JNE,Riau,JNE_Riau.csv
1,mengcapek,,JNE,Riau,JNE_Riau.csv
1,LAMAAAAAAAAAA,,JNE,Riau,JNE_Riau.csv
3,Profesional,,JNE,Riau,JNE_Riau.csv
3,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
2,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
3,No review found,,JNE,Riau,JNE_Riau.csv
2,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
2,No review found,,JNE,Riau,JNE_Riau.csv
2,No review found,,JNE,Riau,JNE_Riau.csv
2,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
3,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
3,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
4,No review found,,JNE,Riau,JNE_Riau.csv
5,No review found,,JNE,Riau,JNE_Riau.csv
1,Kurirnya terlalu lambat mana banyak alasan padahal sudah jauh dari estimasi sampai lewat 4 hari mana barangnya mau dipakai sampai kelewat parah banget m,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"pengirimannya katanya 5 hari, tp skrg gaada diterima sama sekali, malah tiba² paket sudah diterima penerima, loh saya gaada dikabari sama sekali, pdhl saya ga cod loh..🥲💔 …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
2,"Pengiriman super lama , berbeda di express sebelah cepat kilat 😬😬
Kalo kayak gini kerjanya JNE pasti gak laku alias bangkrut deh 😬
4hri masih stanby dipadang , padahal bayar langsung ,,, sangat kecewa pelayanannya 🙂‍↔️🥴 …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"2 kali ada orderan dikirim melalui JNE , paket pertama datang tepat waktu karena cod
Paket kedua non cod , slalu di tunda² pengiriman sampe 2 hari bahkan hari ini pun belum dikirim alasan alamat rumah gak lengkap .. tolong diperbaiki lagi cara kerja kurir nyaa",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Lihat di tracking Pesanan saya di antar tgl 17, namun setelah itu di tulis "" saya menjadwalkan ulang pengiriman ke alamat"".. utk di ketahui,sy tdk pernah meminta utk menunda pengiriman, knp2 tiba secara sepihak jne menunda pengiriman?? Sementara skrg sudah tgl 19 msh blm ada kejelasan..",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
2,Beberpa kali repot posisi paket nya gak jelas dimana dan terlambat ngantar,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Terlalu menganggap enteng kiriman yg nilai nya kecil, barang yg dikirim tidak sampai ke alamat tujuan, mengecewakan",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Layanan JNe terparah yg pernah ada, sampai hari ini paket saya belum datang. Sangat mengecewakan",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
2,"Sdh payah skrg. Layanan kiriman dari Medan - Padang ( YES plus asuransi) sdh 3 hari blm nyampe juga. Sdh bolak-balik nanya, JNE Nipah dan jg ke JNE ARU / Lubeg. …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
2,"Kami sengaja datang ke kantor (H+2) untuk memastikan posisi paket yg terpantau tidak kunjung bergerak d aplikasi, padahal sudah bayar paket Pengiriman sehari sampai. …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"JNE jelek, paket saya blom jga nyampe sekarang, padahal katanya cuma 1 hari doang  tpi ini udh 5 gak nyampe padahal udh di bayar pula itu, sangat mengecewakan",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
5,Boleh juga nih JNE nipah. CS nya banyak tpi banyak kosong juga petugasnya mungkin karna minggu ya bisa jadi. …,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
4,JNE Cabang Sumatera Barat merupakan pusat kendali atas seluruh outlet JNE yang ada di Sumatera Barat. Di tempat ini pimpinan cabang akan mengendalikan seluruh outlet yang telah ada. Selamat bertugas pak Kacab Sumatera Barat. Semoga sehat dan sukses selalu ....,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"sangat jelek jne!!! masak pengiriman jne yes yg harus ny sampai 1 hari,jadi 1 minggu tidak ada pula kompensasi ny👎👎 …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Kapok sy pakai jasa JNE,kelamaan..petugas nya bilang 4 hr plg lama,malah sp 5 hari,alamat di paket tdk ditulis pula lagi,kebingungan kurir ngantar paket,alhasil makanan sdh basi,trus kerugian atas paket sy gimana..tutup aja tuh expedisi nya,merugikan..😡 …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"G bertanggung jawab dengan baik,ngerespon pun tidak,paket ditahan trs udah 4 hari ditahan,padahal dari Jakarta cepet aj dtgnya,malah di pdg ditahanin",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,PELAYANAN PARAH.. PILIH PENGIRIMAN 1 HARI TAPI SUDAH 3 HARI BELUM SAMPAI. CS DITELPON 2X KOMPLAIN 2X DIPUTUS GITU AJA SAAT DITANYAIN KEJELASAN. BINTANG 1 PUN NDAK LAYAK UNTUK LAYANANNYA !!!,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"KALAU ADA BINTANG 0 GW KASIH BINTANG 0 ini,Paket tiba di gudang tgl 10 pukul 20.32. Pukul 21 dihubungi bahwa kita yg akan jemput paketnya karena butuh utk acara tgl 11 pukul 10.00. Tapi ternyata kita mau jemput tgl 11 itu paket sudah dibawa …",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,Parah banget pengiriman nya paketan saya estimasi 2 hari sekarang sudah 1 seminggu blm dtg2...gimana ini pelayanan nya kalo kayak gini apa bedanya expres oke regular...bayar mahal2 ongkirnya lama,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Biasanya JNE cepat dan tepat waktu kenapa skrg molor, itu makanan ndak nyampai, takutnya ndak enak lagi pada bayarnya udah mahal, kecewa banget",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
5,Petugasnya ramah apalagi waktu ngirimin paket utk anak sholeh yg harus diterima ke esokan harinya.. …,,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Ini JNE kerja apa engga sih? Kiriman gua makanan loh, udah nge stuck dari tanggal 2 di sini. Kalian mikir gasih, itu makanan bisa basi kelamaan di kardus. Gua pake ekspress loh, minimal udah jalan lah. Ini dari tanggal 2 ga dikirim kirim juga. Kalian kerja apa tidur?",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
5,"Hari ini saya mengirim barang melalui JNE, dan pelayanannya cukup baik, semoga bisa dipertahankan, bahkan ditingkatkan.",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
1,"Ini ekspedisi kok tidak siap ya.pengiriman super leled lama sekali,hari libur malah libur pengiriman disamperin ke outlet utk ambil sendiri malah ditolak.lucu memang.tidak seperti ekspedisi sebelah mengutamkan pelayanan dan kepuasan customer,pengiriman selalu tepat waktu.",,JNE,Sumatera Barat,JNE_Sumatera Barat.csv
